fecha_hora,liga,pregunta,opcion,probabilidad
2026-07-06T15:13:53.559305,Premier League,Will Jordan Pickford be named to the 2026 PFA Premier League Team of the Year?,No,51.0
2026-07-06T15:13:53.559312,Premier League,Will Marc Guehi be named to the 2026 PFA Premier League Team of the Year?,Yes,50.0
2026-07-06T15:13:53.559315,Premier League,Will Marc Guehi be named to the 2026 PFA Premier League Team of the Year?,No,50.0
2026-07-06T15:13:53.559322,Premier League,Will Antoine Semenyo be named to the 2026 PFA Premier League Team of the Year?,Yes,49.5
2026-07-06T15:13:53.559326,Premier League,Will Antoine Semenyo be named to the 2026 PFA Premier League Team of the Year?,No,50.5
2026-07-06T15:13:53.793159,Champions League,Will Liverpool win the 2026-27 UEFA Champions League Championship?,Yes,9.0
2026-07-06T15:13:53.793176,Champions League,Will Liverpool win the 2026-27 UEFA Champions League Championship?,No,91.0
2026-07-06T15:13:53.793185,Champions League,Will Bayern Munich win the 2026-27 UEFA Champions League Championship?,Yes,12.5
2026-07-06T15:13:53.793190,Champions League,Will Bayern Munich win the 2026-27 UEFA Champions League Championship?,No,87.5
2026-07-06T15:13:53.793197,Champions League,Will Atlético Madrid win the 2026-27 UEFA Champions League Championship?,Yes,3.75
2026-07-06T15:13:53.793204,Champions League,Will Atlético Madrid win the 2026-27 UEFA Champions League Championship?,No,96.25
2026-07-06T15:13:53.793211,Champions League,Will Inter Milan win the 2026-27 UEFA Champions League Championship?,Yes,3.45
2026-07-06T15:13:53.793215,Champions League,Will Inter Milan win the 2026-27 UEFA Champions League Championship?,No,96.55
2026-07-06T15:13:53.793221,Champions League,Will Lille win the 2026-27 UEFA Champions League Championship?,Yes,2.55
2026-07-06T15:13:53.793225,Champions League,Will Lille win the 2026-27 UEFA Champions League Championship?,No,97.45
2026-07-06T15:13:54.010167,MLB,Philadelphia Phillies vs. Kansas City Royals,Philadelphia Phillies,63.5
2026-07-06T15:13:54.010184,MLB,Philadelphia Phillies vs. Kansas City Royals,Kansas City Royals,36.5
2026-07-06T15:13:54.010193,MLB,Arizona Diamondbacks vs. San Diego Padres,Arizona Diamondbacks,46.75
2026-07-06T15:13:54.010197,MLB,Arizona Diamondbacks vs. San Diego Padres,San Diego Padres,53.25
2026-07-06T15:13:54.010204,MLB,Colorado Rockies vs. Los Angeles Dodgers: O/U 10.5,Over,43.0
2026-07-06T15:13:54.010207,MLB,Colorado Rockies vs. Los Angeles Dodgers: O/U 10.5,Under,56.99999999999999
2026-07-06T15:13:54.010214,MLB,Milwaukee Brewers vs. St. Louis Cardinals,Milwaukee Brewers,49.5
2026-07-06T15:13:54.010218,MLB,Milwaukee Brewers vs. St. Louis Cardinals,St. Louis Cardinals,50.5
2026-07-06T15:13:54.010224,MLB,Spread: Philadelphia Phillies (-1.5),Philadelphia Phillies,53.5
2026-07-06T15:13:54.010227,MLB,Spread: Philadelphia Phillies (-1.5),Kansas City Royals,46.5
2026-07-06T19:17:47.337295,NBA,Will LeBron James play for the Golden State Warriors in 2026-27?,Yes,17.05
2026-07-06T19:17:47.337324,NBA,Will LeBron James play for the Golden State Warriors in 2026-27?,No,82.95
2026-07-06T19:17:47.337334,NBA,Will LeBron James play for the Cleveland Cavaliers in 2026-27?,Yes,57.199999999999996
2026-07-06T19:17:47.337339,NBA,Will LeBron James play for the Cleveland Cavaliers in 2026-27?,No,42.8
2026-07-06T19:17:47.337347,NBA,Will LeBron James play for the Detroit Pistons in 2026-27?,Yes,0.15
2026-07-06T19:17:47.337352,NBA,Will LeBron James play for the Detroit Pistons in 2026-27?,No,99.85000000000001
2026-07-06T19:17:47.337367,NBA,Will LeBron James play for the Miami Heat in 2026-27?,Yes,13.750000000000002
2026-07-06T19:17:47.337372,NBA,Will LeBron James play for the Miami Heat in 2026-27?,No,86.25
2026-07-06T19:17:47.337380,NBA,Will LeBron James play for the Atlanta Hawks in 2026-27?,Yes,0.05
2026-07-06T19:17:47.337383,NBA,Will LeBron James play for the Atlanta Hawks in 2026-27?,No,99.95
2026-07-06T19:17:47.510765,NFL,Will the Los Angeles Chargers win the 2027 NFL league championship?,Yes,3.85
2026-07-06T19:17:47.510787,NFL,Will the Los Angeles Chargers win the 2027 NFL league championship?,No,96.15
2026-07-06T19:17:47.510796,NFL,Will the Detroit Lions win the 2027 NFL league championship?,Yes,4.0
2026-07-06T19:17:47.510800,NFL,Will the Detroit Lions win the 2027 NFL league championship?,No,96.0
2026-07-06T19:17:47.510807,NFL,Will the Houston Texans win the 2027 NFL league championship?,Yes,3.55
2026-07-06T19:17:47.510810,NFL,Will the Houston Texans win the 2027 NFL league championship?,No,96.45
2026-07-06T19:17:47.510817,NFL,Will Sabrina Carpenter attend Taylor Swift's wedding?,Yes,97.85000000000001
2026-07-06T19:17:47.510821,NFL,Will Sabrina Carpenter attend Taylor Swift's wedding?,No,2.15
2026-07-06T19:17:47.510828,NFL,Will Jack Antonoff attend Taylor Swift's wedding?,Yes,98.65
2026-07-06T19:17:47.510831,NFL,Will Jack Antonoff attend Taylor Swift's wedding?,No,1.35
2026-07-06T19:17:47.751292,Premier League,Will Bruno Fernandes be named to the 2026 PFA Premier League Team of the Year?,Yes,61.150000000000006
2026-07-06T19:17:47.751313,Premier League,Will Bruno Fernandes be named to the 2026 PFA Premier League Team of the Year?,No,38.85
2026-07-06T19:17:47.751322,Premier League,Will Brighton & Hove Albion qualify for the League Phase of the 2026-27 UEFA Conference League?,Yes,96.45
2026-07-06T19:17:47.751326,Premier League,Will Brighton & Hove Albion qualify for the League Phase of the 2026-27 UEFA Conference League?,No,3.55
2026-07-06T19:17:47.751334,Premier League,Will Phil Foden be named to the 2026 PFA Premier League Team of the Year?,Yes,49.0
2026-07-06T19:17:47.751338,Premier League,Will Phil Foden be named to the 2026 PFA Premier League Team of the Year?,No,51.0
2026-07-06T19:17:47.751344,Premier League,Will Erling Haaland be named to the 2026 PFA Premier League Team of the Year?,Yes,50.0
2026-07-06T19:17:47.751348,Premier League,Will Erling Haaland be named to the 2026 PFA Premier League Team of the Year?,No,50.0
2026-07-06T19:17:47.751354,Premier League,Will Jordan Pickford be named to the 2026 PFA Premier League Team of the Year?,Yes,49.0
2026-07-06T19:17:47.751358,Premier League,Will Jordan Pickford be named to the 2026 PFA Premier League Team of the Year?,No,51.0
2026-07-06T19:17:47.922806,Champions League,Will Liverpool win the 2026-27 UEFA Champions League Championship?,Yes,9.0
2026-07-06T19:17:47.922827,Champions League,Will Liverpool win the 2026-27 UEFA Champions League Championship?,No,91.0
2026-07-06T19:17:47.922836,Champions League,Will Bayern Munich win the 2026-27 UEFA Champions League Championship?,Yes,12.5
2026-07-06T19:17:47.922841,Champions League,Will Bayern Munich win the 2026-27 UEFA Champions League Championship?,No,87.5
2026-07-06T19:17:47.922849,Champions League,Will Atlético Madrid win the 2026-27 UEFA Champions League Championship?,Yes,2.5
2026-07-06T19:17:47.922857,Champions League,Will Atlético Madrid win the 2026-27 UEFA Champions League Championship?,No,97.5
2026-07-06T19:17:47.922865,Champions League,Will Inter Milan win the 2026-27 UEFA Champions League Championship?,Yes,3.45
2026-07-06T19:17:47.922869,Champions League,Will Inter Milan win the 2026-27 UEFA Champions League Championship?,No,96.55
2026-07-06T19:17:47.922876,Champions League,Will Real Madrid win the 2026-27 UEFA Champions League Championship?,Yes,11.0
2026-07-06T19:17:47.922879,Champions League,Will Real Madrid win the 2026-27 UEFA Champions League Championship?,No,89.0
2026-07-06T19:17:48.073058,MLB,Philadelphia Phillies vs. Kansas City Royals,Philadelphia Phillies,7.5
2026-07-06T19:17:48.073079,MLB,Philadelphia Phillies vs. Kansas City Royals,Kansas City Royals,92.5
2026-07-06T19:17:48.073087,MLB,Philadelphia Phillies vs. Kansas City Royals: O/U 8.5,Over,97.5
2026-07-06T19:17:48.073091,MLB,Philadelphia Phillies vs. Kansas City Royals: O/U 8.5,Under,2.5
2026-07-06T19:17:48.073098,MLB,Arizona Diamondbacks vs. San Diego Padres,Arizona Diamondbacks,46.550000000000004
2026-07-06T19:17:48.073102,MLB,Arizona Diamondbacks vs. San Diego Padres,San Diego Padres,53.449999999999996
2026-07-06T19:17:48.073109,MLB,Milwaukee Brewers vs. St. Louis Cardinals,Milwaukee Brewers,50.5
2026-07-06T19:17:48.073125,MLB,Milwaukee Brewers vs. St. Louis Cardinals,St. Louis Cardinals,49.5
2026-07-06T19:17:48.073132,MLB,Spread: Philadelphia Phillies (-1.5),Philadelphia Phillies,4.5
2026-07-06T19:17:48.073135,MLB,Spread: Philadelphia Phillies (-1.5),Kansas City Royals,95.5
2026-07-06T23:40:56.502356,NBA,Will LeBron James play for the Cleveland Cavaliers in 2026-27?,Yes,52.349999999999994
2026-07-06T23:40:56.502374,NBA,Will LeBron James play for the Cleveland Cavaliers in 2026-27?,No,47.65
2026-07-06T23:40:56.502385,NBA,Will LeBron James play for the Miami Heat in 2026-27?,Yes,19.900000000000002
2026-07-06T23:40:56.502390,NBA,Will LeBron James play for the Miami Heat in 2026-27?,No,80.10000000000001
2026-07-06T23:40:56.502398,NBA,Will LeBron James play for the Golden State Warriors in 2026-27?,Yes,16.0
2026-07-06T23:40:56.502404,NBA,Will LeBron James play for the Golden State Warriors in 2026-27?,No,84.0
2026-07-06T23:40:56.502418,NBA,Will LeBron James play for the Detroit Pistons in 2026-27?,Yes,0.15
2026-07-06T23:40:56.502422,NBA,Will LeBron James play for the Detroit Pistons in 2026-27?,No,99.85000000000001
2026-07-06T23:40:56.502430,NBA,Will LeBron James play for the Washington Wizards in 2026-27?,Yes,0.15
2026-07-06T23:40:56.502433,NBA,Will LeBron James play for the Washington Wizards in 2026-27?,No,99.85000000000001
2026-07-06T23:40:56.645804,NFL,Will the Los Angeles Chargers win the 2027 NFL league championship?,Yes,3.75
2026-07-06T23:40:56.645815,NFL,Will the Los Angeles Chargers win the 2027 NFL league championship?,No,96.25
2026-07-06T23:40:56.645823,NFL,Will the Detroit Lions win the 2027 NFL league championship?,Yes,4.0
2026-07-06T23:40:56.645827,NFL,Will the Detroit Lions win the 2027 NFL league championship?,No,96.0
2026-07-06T23:40:56.645834,NFL,Will the Houston Texans win the 2027 NFL league championship?,Yes,3.55
2026-07-06T23:40:56.645837,NFL,Will the Houston Texans win the 2027 NFL league championship?,No,96.45
2026-07-06T23:40:56.645845,NFL,Will Sabrina Carpenter attend Taylor Swift's wedding?,Yes,96.85000000000001
2026-07-06T23:40:56.645849,NFL,Will Sabrina Carpenter attend Taylor Swift's wedding?,No,3.15
2026-07-06T23:40:56.645855,NFL,Will Jack Antonoff attend Taylor Swift's wedding?,Yes,98.1
2026-07-06T23:40:56.645858,NFL,Will Jack Antonoff attend Taylor Swift's wedding?,No,1.9
2026-07-06T23:40:56.851792,Premier League,Will Bruno Fernandes be named to the 2026 PFA Premier League Team of the Year?,Yes,57.599999999999994
2026-07-06T23:40:56.851805,Premier League,Will Bruno Fernandes be named to the 2026 PFA Premier League Team of the Year?,No,42.4
2026-07-06T23:40:56.851814,Premier League,Will Rodri be named to the 2026 PFA Premier League Team of the Year?,Yes,50.0
2026-07-06T23:40:56.851818,Premier League,Will Rodri be named to the 2026 PFA Premier League Team of the Year?,No,50.0
2026-07-06T23:40:56.851824,Premier League,Will Robin Roefs be named to the 2026 PFA Premier League Team of the Year?,Yes,49.0
2026-07-06T23:40:56.851828,Premier League,Will Robin Roefs be named to the 2026 PFA Premier League Team of the Year?,No,51.0
2026-07-06T23:40:56.851834,Premier League,Will Bukayo Saka be named to the 2026 PFA Premier League Team of the Year?,Yes,50.0
2026-07-06T23:40:56.851837,Premier League,Will Bukayo Saka be named to the 2026 PFA Premier League Team of the Year?,No,50.0
2026-07-06T23:40:56.851843,Premier League,Will David Raya be named to the 2026 PFA Premier League Team of the Year?,Yes,51.0
2026-07-06T23:40:56.851846,Premier League,Will David Raya be named to the 2026 PFA Premier League Team of the Year?,No,49.0
2026-07-06T23:40:57.008905,Champions League,Will Arsenal win the 2026-27 UEFA Champions League Championship?,Yes,13.0
2026-07-06T23:40:57.008915,Champions League,Will Arsenal win the 2026-27 UEFA Champions League Championship?,No,87.0
2026-07-06T23:40:57.008925,Champions League,Will Bayern Munich win the 2026-27 UEFA Champions League Championship?,Yes,13.5
2026-07-06T23:40:57.008929,Champions League,Will Bayern Munich win the 2026-27 UEFA Champions League Championship?,No,86.5
2026-07-06T23:40:57.008937,Champions League,Will Liverpool win the 2026-27 UEFA Champions League Championship?,Yes,8.0
2026-07-06T23:40:57.008940,Champions League,Will Liverpool win the 2026-27 UEFA Champions League Championship?,No,92.0
2026-07-06T23:40:57.008947,Champions League,Will Inter Milan win the 2026-27 UEFA Champions League Championship?,Yes,3.55
2026-07-06T23:40:57.008951,Champions League,Will Inter Milan win the 2026-27 UEFA Champions League Championship?,No,96.45
2026-07-06T23:40:57.008958,Champions League,Will Paris Saint-Germain win the 2026-27 UEFA Champions League Championship?,Yes,14.499999999999998
2026-07-06T23:40:57.008963,Champions League,Will Paris Saint-Germain win the 2026-27 UEFA Champions League Championship?,No,85.5
2026-07-06T23:40:57.153050,MLB,New York Mets vs. Atlanta Braves,New York Mets,55.50000000000001
2026-07-06T23:40:57.153061,MLB,New York Mets vs. Atlanta Braves,Atlanta Braves,44.5
2026-07-06T23:40:57.153070,MLB,New York Yankees vs. Tampa Bay Rays,New York Yankees,51.05
2026-07-06T23:40:57.153074,MLB,New York Yankees vs. Tampa Bay Rays,Tampa Bay Rays,48.949999999999996
2026-07-06T23:40:57.153081,MLB,Houston Astros vs. Washington Nationals,Houston Astros,72.05
2026-07-06T23:40:57.153085,MLB,Houston Astros vs. Washington Nationals,Washington Nationals,27.950000000000003
2026-07-06T23:40:57.153092,MLB,Milwaukee Brewers vs. St. Louis Cardinals,Milwaukee Brewers,52.5
2026-07-06T23:40:57.153095,MLB,Milwaukee Brewers vs. St. Louis Cardinals,St. Louis Cardinals,47.5
2026-07-06T23:40:57.153102,MLB,Toronto Blue Jays vs. San Francisco Giants: O/U 7.5,Over,49.5
2026-07-06T23:40:57.153105,MLB,Toronto Blue Jays vs. San Francisco Giants: O/U 7.5,Under,50.5
2026-07-07T11:23:08.559052,NBA,Will LeBron James play for the Cleveland Cavaliers in 2026-27?,Yes,55.300000000000004
2026-07-07T11:23:08.559085,NBA,Will LeBron James play for the Cleveland Cavaliers in 2026-27?,No,44.7
2026-07-07T11:23:08.559096,NBA,Will LeBron James play for the Miami Heat in 2026-27?,Yes,16.150000000000002
2026-07-07T11:23:08.559101,NBA,Will LeBron James play for the Miami Heat in 2026-27?,No,83.85000000000001
2026-07-07T11:23:08.559109,NBA,Will LeBron James play for the Golden State Warriors in 2026-27?,Yes,13.350000000000001
2026-07-07T11:23:08.559115,NBA,Will LeBron James play for the Golden State Warriors in 2026-27?,No,86.65
2026-07-07T11:23:08.559130,NBA,Will LeBron James play for the New York Knicks in 2026-27?,Yes,1.2
2026-07-07T11:23:08.559134,NBA,Will LeBron James play for the New York Knicks in 2026-27?,No,98.8
2026-07-07T11:23:08.559141,NBA,Will LeBron James play for the Atlanta Hawks in 2026-27?,Yes,0.05
2026-07-07T11:23:08.559145,NBA,Will LeBron James play for the Atlanta Hawks in 2026-27?,No,99.95
2026-07-07T11:23:08.901268,NFL,Will the Los Angeles Chargers win the 2027 NFL league championship?,Yes,3.85
2026-07-07T11:23:08.901290,NFL,Will the Los Angeles Chargers win the 2027 NFL league championship?,No,96.15
2026-07-07T11:23:08.901299,NFL,Will the Green Bay Packers win the 2027 NFL league championship?,Yes,2.75
2026-07-07T11:23:08.901303,NFL,Will the Green Bay Packers win the 2027 NFL league championship?,No,97.25
2026-07-07T11:23:08.901310,NFL,Will the Detroit Lions win the 2027 NFL league championship?,Yes,4.0
2026-07-07T11:23:08.901313,NFL,Will the Detroit Lions win the 2027 NFL league championship?,No,96.0
2026-07-07T11:23:08.901320,NFL,Will Brittany Mahomes attend Taylor Swift's wedding?,Yes,93.4
2026-07-07T11:23:08.901324,NFL,Will Brittany Mahomes attend Taylor Swift's wedding?,No,6.6000000000000005
2026-07-07T11:23:08.901331,NFL,Will the Los Angeles Rams win the 2027 NFL league championship?,Yes,15.5
2026-07-07T11:23:08.901334,NFL,Will the Los Angeles Rams win the 2027 NFL league championship?,No,84.5
2026-07-07T11:23:09.412395,Premier League,Will Brighton & Hove Albion qualify for the League Phase of the 2026-27 UEFA Conference League?,Yes,96.45
2026-07-07T11:23:09.412419,Premier League,Will Brighton & Hove Albion qualify for the League Phase of the 2026-27 UEFA Conference League?,No,3.55
2026-07-07T11:23:09.412429,Premier League,Will Elliot Anderson be named to the 2026 PFA Premier League Team of the Year?,Yes,50.0
2026-07-07T11:23:09.412433,Premier League,Will Elliot Anderson be named to the 2026 PFA Premier League Team of the Year?,No,50.0
2026-07-07T11:23:09.412440,Premier League,Will Gabriel Magalhães be named to the 2026 PFA Premier League Team of the Year?,Yes,51.0
2026-07-07T11:23:09.412448,Premier League,Will Gabriel Magalhães be named to the 2026 PFA Premier League Team of the Year?,No,49.0
2026-07-07T11:23:09.412455,Premier League,Will Hugo Ekitike be named to the 2026 PFA Premier League Team of the Year?,Yes,49.0
2026-07-07T11:23:09.412459,Premier League,Will Hugo Ekitike be named to the 2026 PFA Premier League Team of the Year?,No,51.0
2026-07-07T11:23:09.412466,Premier League,Will Morgan Rogers be named to the 2026 PFA Premier League Team of the Year?,Yes,50.0
2026-07-07T11:23:09.412469,Premier League,Will Morgan Rogers be named to the 2026 PFA Premier League Team of the Year?,No,50.0
2026-07-07T11:23:09.724558,Champions League,Will Arsenal win the 2026-27 UEFA Champions League Championship?,Yes,13.0
2026-07-07T11:23:09.724581,Champions League,Will Arsenal win the 2026-27 UEFA Champions League Championship?,No,87.0
2026-07-07T11:23:09.724591,Champions League,Will Bayern Munich win the 2026-27 UEFA Champions League Championship?,Yes,13.5
2026-07-07T11:23:09.724596,Champions League,Will Bayern Munich win the 2026-27 UEFA Champions League Championship?,No,86.5
2026-07-07T11:23:09.724604,Champions League,Will Liverpool win the 2026-27 UEFA Champions League Championship?,Yes,8.5
2026-07-07T11:23:09.724607,Champions League,Will Liverpool win the 2026-27 UEFA Champions League Championship?,No,91.5
2026-07-07T11:23:09.724614,Champions League,Will Inter Milan win the 2026-27 UEFA Champions League Championship?,Yes,3.4000000000000004
2026-07-07T11:23:09.724618,Champions League,Will Inter Milan win the 2026-27 UEFA Champions League Championship?,No,96.6
2026-07-07T11:23:09.724625,Champions League,Will Real Madrid win the 2026-27 UEFA Champions League Championship?,Yes,11.0
2026-07-07T11:23:09.724628,Champions League,Will Real Madrid win the 2026-27 UEFA Champions League Championship?,No,89.0
2026-07-07T11:23:10.039300,MLB,Will the Cleveland Guardians win the 2026 World Series?,Yes,2.35
2026-07-07T11:23:10.039322,MLB,Will the Cleveland Guardians win the 2026 World Series?,No,97.65
2026-07-07T11:23:10.039332,MLB,Milwaukee Brewers vs. St. Louis Cardinals,Milwaukee Brewers,63.5
2026-07-07T11:23:10.039336,MLB,Milwaukee Brewers vs. St. Louis Cardinals,St. Louis Cardinals,36.5
2026-07-07T11:23:10.039343,MLB,Spread: Washington Nationals (-1.5),Washington Nationals,36.0
2026-07-07T11:23:10.039346,MLB,Spread: Washington Nationals (-1.5),Houston Astros,64.0
2026-07-07T11:23:10.039352,MLB,New York Yankees vs. Tampa Bay Rays,New York Yankees,47.5
2026-07-07T11:23:10.039356,MLB,New York Yankees vs. Tampa Bay Rays,Tampa Bay Rays,52.5
2026-07-07T11:23:10.039362,MLB,Will the Cincinnati Reds win the 2026 World Series?,Yes,0.25
2026-07-07T11:23:10.039365,MLB,Will the Cincinnati Reds win the 2026 World Series?,No,99.75
